Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Score (unrounded)	Score (rounded)
93160981328445440	its soo creepy when people reblog those 'ure gonna die in 2 hours if u dont reblog'pic with a pic of somethin scary...no is gonna get u	1	6	1	0	0	0	2	2
759518328310366208	<USER> yeah!	0	0	2	2	4	0	5	5
581322223962562560	I am beyond words on this. What the is wrong with people????? Actually I know full well what is wrong.... <URL>	2	5	1	0	0	0	2	2
655799415182000128	Gwen Stefani Debuts Single 'Used to Love You' Post Gavin Rossdale Split: 'Nobody Taught You <URL> via <USER>	0	0	7	1	0	0	3	3
376765437888851969	<USER> The is back. Ja'mie's new Tumblr page. <URL> <USER> <USER> <USER> <USER>	0	0	7	0	0	1	3	3
497745468974043136	invitation, jst wait cho! <USER> 'Daniel is a good kisser. I really enjoyed it.' - Katie Leung <USER> (Cho Chang)	0	0	0	4	4	0	4	4
602185101498126339	<USER> I try my darndest not to be a 7th grade	0	1	7	0	0	0	3	3
722986271669407744	Just a night #Mets	0	0	7	1	0	0	3	3
292432748260511744	think of a relationship as a waterdrop and a as a soapdrop, think what happens when that drop of soap is put into that drop of water?	0	1	5	2	0	0	3	3
661923153107636225	College is a lot of work but my favorite part is nobody gives a what you do	0	0	4	4	0	0	3	3
226951744096190465	<USER> with front row seating and VIP passes after all the you put up with down here #endbigotry #loveisbeautiful	0	1	1	4	2	0	4	4
436933104339795968	'Hey, it's raining! Lets all drive 3 miles per hour!!!', said everyone on Rt. 30 but me....	3	4	0	1	0	0	2	2
926144798641328128	<USER> and what do you think of the white terrorist who shot up Las Vegas? PS: Shut the up.	2	5	1	0	0	0	2	2
720375367991693312	I love my body but on days I wear dresses I'm jealous of those w/ a 'thigh gap' b/c they don't have to endure the that is chafing!	0	3	1	4	0	0	4	4
354038871434067970	'Style is knowing who you are, what you want to say, and not giving a	0	0	2	5	1	0	4	4
170733023069880320	<USER> <USER> that looks good bro!!	0	0	0	4	4	0	4	4
10399875571	Glenn Beck has gone and of the christians! Effing Hilarius	0	3	1	4	0	0	4	4
120369247506542592	Im so drunk...im callin ion care about at all LMFAO	0	2	0	6	0	0	4	4
862103081902895106	Think I might actually skip kcon ny this year and just go to day 2 of the convention. Pretty with their prices anyway.	1	1	3	3	0	0	3.0	3
267117839847137281	I AM WALKING ON GOD SUNSHINE <URL>	0	0	0	4	4	0	4	4
471372363121319936	<USER> My gf so beautiful. Gotta hurry up and get her pregnant before she leave me.'	0	2	4	2	0	0	3	3
511838178496761856	Why would I go in a bus that leads me to	0	3	4	1	0	0	3	3
540914049446211584	off!! i will definitely do the same thing from now on!! i promise!	1	1	2	4	0	0	4	4
802991565811707906	What the is going on??? #SEAvsTB . We will lose home field in playoffs if we lose here, this game is important!	0	5	2	1	0	0	2	2
563530476737290240	'how is the 50 shades movie?' Ahaha awful.	1	6	0	1	0	0	2	2
625806690781302784	I've got more wit, a better kiss, a hotter touch, a better	0	0	3	5	0	0	4	4
403386795766710272	<USER> will appreciate this new rule: if we've you can't call me 'dude.' #seriously #notcool #wtf	0	7	1	0	0	0	2	2
140984695864295424	Seriously, The Big Bang Theory is my	0	0	6	2	0	0	3	3
28471244327	<USER> I live in Florida and wasn't even aware there was a law like that. Good to know that's changing, though.	0	0	5	3	0	0	3	3
931187999148298241	<USER> Haha Jacksonville is just But I completely forgot it was 229	0	3	5	0	0	0	3	3
461597132156182528	<USER> but if your friends with guys you're a it's stupid	0	7	0	0	0	0	2	2
563463489306759172	Let me tell you what's better than a bus strike...a bus strike in winter Thanks.	0	6	1	0	0	0	2	2
609175928128806915	More real <URL>	0	0	6	1	0	0	3	3
606540566554230786	<USER> <USER> yes!!	0	0	1	5	1	0	4	4
457536649824829440	Read my #review for Follow the link in my article to find out how to get #tickets to the show. <URL>	0	0	5	2	0	0	3	3
491791288925433856	you depression. Get your claws out of her. I will help her fight forever, and we will win, no matter what.	0	2	0	3	2	0	3.7142857142857144	4
334127067841044482	<USER> <USER> Not knowing the brothers? What are you on honey? They have the older brother connected to a murder in 2011.	0	6	1	0	0	0	2	2
689855793626161152	<USER> Dre and Cube were NWA. Predator was probably Cube best album. Death Certificate is the too	0	0	0	6	1	0	4	4
373267973982535682	everything.	0	0	6	0	0	2	3	3
426407713333985280	Srsly, how hard is it to spell out 'Hello' in place of 'Hi,' or at least tack on my first name. This wasn't even a template email.	2	5	1	0	0	0	2	2
812921257272479745	Kitten.... waiting for me to look away so she can raise #sponsored #HillsPetCrowd #ad <URL>	0	0	4	4	0	0	3	3
262735744001515520	I unlocked the WWE in a Cell sticker on #GetGlue! <URL>	0	0	4	4	0	0	3	3
537104234228219904	Why are you such an	1	4	2	0	0	1	2	2
495378889330286592	<USER> <USER> &amp; <USER> When does this movie open? I need to scare the out of my wife!! <URL> via	0	0	1	7	0	0	4	4
284805982880673794	<USER> <USER> <USER> suddenly saw this conv flood my feed -- how the did i manage to miss this game?? *starts d/l*	0	3	5	0	0	0	3	3
568965247794610176	the is mvp <URL>	0	0	3	4	0	1	4	4
523546468771450881	Barrel Hashbrown Casserole Ingredients: 1 2 lb. pkg. frozen Hash Browns 8 oz. Sour cream 1 c <URL>	0	0	7	0	0	1	3	3
566067367697195010	<USER> YEAH	0	0	3	4	1	0	4	4
836851724258271232	college, my classes, my major. life. No sleep and I'm still failing some of my classes. I'm physically sick	2	5	1	0	0	0	2	2
902594732752293890	<USER> <USER> Can't play #Madden18 on-line because I dont have access to my old email &amp; can't enter a new one. #Refund	0	6	2	0	0	0	2	2
225244238097555456	Girls shaving their hair: it's not that it's vain if you don't do it, it's just that you have to worry about people talking #FearFactor	0	4	4	0	0	0	2	2
876107853597216768	I only with a handful. So if I don't with you, it's because my hands full.	0	3	4	1	0	0	3	3
808082458747011072	<USER> hath frozen over!	0	3	4	1	0	0	3	3
862661228254175232	<USER> What the actual	0	3	4	0	0	1	3	3
273935767364050944	these google commercials always making me cry #sap #somanyemotions	0	3	3	1	0	0	2.7142857142857144	3
640602976831188992	after you <USER> <URL>	0	0	5	0	0	2	3	3
350749958208634880	Today I would just kick my own if I wasn't so scared of myself	0	6	1	0	0	0	2	2
510096599897632768	Sam had a dream that I got it on with a hot boy in a band and that just makes me so happy. I'm a dream	0	0	0	5	2	0	4	4
819022844516384768	Just calling to say 'I love you Obama, and we gonna miss ya like #barackobama #obama... <URL>	0	1	1	4	1	0	4	4
215977220328525824	Stop cryin.. you got the foul...They Gotta See Tha Befo They Call It	1	5	1	0	0	0	2	2
866682841542905857	I seriously don't give a flying about #billybush why does he keep popping up, he's like a pimple	1	5	1	0	0	0	2	2
927669797755568128	y'all rlly hate us geminis <URL>	1	5	1	0	0	0	2	2
547922358028103680	<USER> smh. which one Jake?	0	2	4	0	0	1	3	3
4866043545	mv288r <USER> I wish brandy much success; she's a of a singer!	0	0	0	4	3	0	4	4
923925456453230594	at dunkin donuts, cashier: and your name? some mans: duncan me, too loudly in the next lane: thats SO funny duncan: oh man i know	0	0	3	5	0	0	4	4
904038779350130689	what? You know it's already Harry Potter weekend like how am I supposed to decide what to watch now?! <URL>	0	0	5	3	0	0	3	3
909276817952882688	What's the point of lying? It's so up.	0	7	1	0	0	0	2	2
682355842826514436	If contestants are absolutely sure of the puzzle, why in the do they continue to buy vowels???	0	3	4	1	0	0	3	3
775761036318310400	<USER> you know what i was thinking, watching the Oregon game? Who the are these 2 teams on the field!? #alternatejerseysgonewild	0	3	4	1	0	0	3	3
413493000837140480	<USER> <USER> yessss! Do it #LadyGagaTelehit	0	0	2	5	1	0	4	4
573476607299465216	Some people disgust me. Do u think it makes u a better person when u laugh at someone and hurt them. Grow the up. Immature bastards.	6	2	0	0	0	0	1	1
218751684879458305	<USER> Crowell, you stupid mother There goes our starting tailback.' Did you expect anything less??	0	7	0	0	0	0	2	2
503896414116929536	Woke up thinking crap I have to go to school tomorrow. Then realized that was actually today.	0	5	2	0	0	0	2	2
228964113294962688	you ask why people call you a yet you send naked pics to every boy in floyd county that wants to see #stupid	0	7	0	0	0	0	2	2
886948826564743168	Me and my bf have been dating for 2 months today and he's too busy being in Amsterdam to celebrate with me	0	6	1	0	0	0	2	2
68872305505341440	<USER> <USER> <USER> OMG..your was hanging out...are you kidding me	0	3	4	0	0	0	3	3
926440448352284672	<USER> <USER> That's so strange I tried to give them the benefit of the doubt but apparently they don't deserve it	0	7	0	0	0	0	2	2
12605993588	<USER> the bees!	0	1	3	1	1	0	3.3333333333333335	3
77906301040070656	yeah i passed chem with a B :D	0	0	2	4	1	0	4	4
20605649445	<USER> was a sweet a$$ fight but there better be an immediate rematch because Silva got lucky at the end! thank you	0	0	3	4	0	0	4	4
67143524625293313	Keys to walking in like you own the place: 1. face 2. Swagger	0	0	2	5	0	0	4	4
109487663471534080	<USER> how was it? and how the am i going to make it through another karmen class without you??? im dreading the boringness!!	0	4	3	0	0	0	2	2
555813792920383488	Basically the Oscars. Also there needs to be a separate awards show just for animated movies tbh.	0	1	6	0	0	0	3	3
393578226377060352	I'm such a boot	0	1	4	1	0	1	3	3
241650171090444288	<USER> yeah, swap you for a US IP address	0	2	4	1	0	0	3	3
1636742274	Bytes and episode 64 is in the feed, show notes to follow in the morning! Enjoy!	0	0	3	3	1	0	3.7142857142857144	4
796043212276244480	But she had to pay celebrities to be there and the Obamas had to be there. He does it on his own person hole <URL>	0	1	4	2	0	0	3	3
580901264172527616	I'm going to everyone tomorrow by not wearing white	0	2	5	0	0	0	3	3
631474469203120128	<USER> collector toilet paper Just cant toss it!	0	2	3	2	0	0	3.0	3
355151316764463104	This is hope he gets the max sentence. <URL>	0	5	2	1	0	0	2	2
574674055418286081	I liked a <USER> video <URL> from the news	0	0	1	7	0	0	4	4
66717250836627456	<USER> I'm sorry man!!!!	1	2	2	2	1	0	3.0	3
336903998537871361	my child is grouchy today.	0	7	1	0	0	0	2	2
747747617820418048	A few days after watching <USER> 's review for the <USER> Custom Enhancer drops I ordered that	0	1	5	2	0	0	3	3
560838431224647680	Rupert Murdoch: 'What the does Zillow mean?' | Inman <URL>	0	2	6	0	0	0	3	3
649668029048070144	Pretty please with cheese on top	0	0	1	7	0	0	4	4
670432538821844992	Tell us how you share care with your loved ones during the #ShareKleenexCare #KleenexBrandBelievers #sponsored <URL>	0	0	7	1	0	0	3	3
7971085294	<USER> um, yeah!	0	2	1	3	2	0	3.625	4
264161525873397760	UPDATE ARE FAILED?? Really linksys? At least when you me do it in proper English.	0	6	2	0	0	0	2	2
299697720535425025	<USER> <USER> I still haven't watched it I am so ashamed of myself	0	7	1	0	0	0	2	2
775369636367863809	<USER> AMEN to that! And they should have to wear a sign around their neck that says 'I'm a	0	3	4	1	0	0	3	3
425305698415955968	No filter needed. Levi doesn't around. #MCM <URL>	0	0	5	3	0	0	3	3
930798922678849536	<USER> But they didnt even mention Tony cheating on his baby mama. Nah I call And praised the F outta Cory too.	0	7	1	0	0	0	2	2
588877301594521600	You don't mean to me anymore	1	6	1	0	0	0	2	2
210214937748963328	<USER> As a C's fan, LeBron is the only Heat player that isn't annoying as He needs at least a little help from someone. #thebigone	0	5	1	2	0	0	2	2
10135616061	the stupid firefly song. Makes me wanna slap nuns.	3	5	0	0	0	0	2	2
461758041197936640	Where In the world did U get the baLls to me?? #alcohol	0	6	2	0	0	0	2	2
325528457071177728	<USER> I am still hoping man but JEK is saying bananas is paired with frank. Oh and zkf is giving me about it too....freaking bmp..	0	7	1	0	0	0	2	2
26143524996	Thank you Twitter!!!!!!!!!!!! I want that poster. #GACMackey	0	0	0	3	5	0	5	5
321931397054996480	Really bumming that I switched my schooling to something I wanted to do as opposed to sticking with something lucrative. <USER>	0	8	0	0	0	0	2	2
129460449258389504	I liked a <USER> video <URL> Interview with 67 Year old AC Transit kicker	0	0	4	4	0	0	3	3
576409223950659584	#TheDreamisDead /r/Smite hates me. That or it's got up priorities when it upvotes Guan being linked to Loki over a Loki guide ;-;	0	6	2	0	0	0	2	2
900092398935605248	Incase u missed it <USER> boring show u can watch on the E app... THE BEST THING U COULD'VE DONE MISS THAT NASTY THOT DOIN NOTHIN	2	5	1	0	0	0	2	2
941508613385936896	B'cuz I love Wranglers, cowboy boots, cowboy hat, tight mud, big trucks, 4 wheelers and country music Baby!! <URL>	0	0	1	2	5	0	5	5
858484738293587968	The you do still pisses me off just the same but you have pushed me to the point where I can't be mad anymore for my own mental health	1	7	0	0	0	0	2	2
938768243396931586	lord byron bullied keats and said he was a silly writer but byron was a real messy and he was dead wrong	0	4	2	2	0	0	2	2
238831163261726723	<USER> holy	0	0	4	0	1	3	3	3
53268859804860417	<USER> yeah!	0	0	2	4	2	0	4	4
717387182667874304	<USER> <USER> I wasn't allowed to write 'a of a lot of people' in my story...	0	3	4	1	0	0	3	3
651099784317505536	Now playing Key! - Give Em 2 <URL> via <USER> #np #catchfail, #hophop, #rap	0	0	2	5	0	1	4	4
662748607909486592	<USER> better definitely have it by then. I don't play.	3	4	1	0	0	0	2	2
175836490549567489	'Oh Zombie whale.'	0	1	6	0	0	1	3	3
694675199979991041	It's so easy for you to hurt me, like, tf I feel like and so much guilt if I hurt you	1	4	1	1	0	0	2	2
854496571089670144	i don't even know what the i'm going to do	0	4	3	0	0	0	2	2
876104452159279105	Should read 'Surprisingly low number of Americans give the wise answer when asked stupid poll question' <URL>	0	6	1	0	0	0	2	2
154401888186540032	Pretty Little Liars is back in action. yes!	0	0	0	4	3	0	4	4
603918291313303553	Seeing everyone about having to be on campus for summer classes...online was definitely the way to go	0	2	2	2	0	0	3.0	3
794323828033744896	I have resting face reallyyyy bad, but I promise I'm really nice!!	0	0	1	4	2	0	4	4
676555306176909312	<USER> I don't swear often. But is the only fitting word. As that is what the system is doing to those women all over again.	0	7	0	0	0	0	2	2
6956513063	scratch the last!!! apparently i don't!!! stupid boys won't make up his mind!!!! hopefully still going to prom with him!!! i better!!!!	1	3	1	2	0	0	2.5714285714285716	3
782388890447572992	oh its october <URL> by #SamaanthaElaine via <USER>	0	0	6	0	0	1	3	3
4666581682495488	<USER> i love ma thats what it is	0	0	0	7	0	0	4	4
877989388109496322	Step 8. holy how do I do this?	0	2	6	0	0	0	3	3
532604344089464832	<USER> I would like to u pls	0	0	6	2	0	0	3	3
877947182975827968	You are destroying this company &amp; the loyalty the shareholders had for it. You should be ashamed of yourself. I <URL>	3	4	1	0	0	0	2	2
859952832065282048	I just checked in <USER> with #mPLUSPlaces Download today! <URL>	0	0	4	4	0	0	3	3
789590678145757184	Tasha has re-released her amazing and dark kit Dragged to This is a wonderful kit for either Halloween or... <URL>	0	0	2	6	0	0	4	4
116698780606267392	I am so at Triple H right now!! How the could he fire Miz!! Hijo de	1	3	4	0	0	0	3	3
13379947486	Had no idea that jokes about 'drunken group hugs,' the 'munchies,' and the 'pungent aroma of Deadheads' could <URL>	0	4	3	1	0	0	2	2
831992206332481536	<USER> go suck on a bag of and choke on them.	4	3	1	0	0	0	1	1
873291098189430786	<USER> Wow, smh. He was performing at a concert... Where in the is his shoes lol	0	3	3	2	0	0	2.875	3
573983140944838657	Neal Moser Flying V orange, with silver bevels. Come check this guitar out at rock on music. <URL>	0	0	7	1	0	0	3	3
384831241024851968	<USER> Don't with Courtney. She will punch you, then I will. #BFF #GotYoBack #Stfu #DumbGirl	3	5	0	0	0	0	2	2
880484416576815104	First time drove after coming to Bengaluru on a round trip to Mysuru. 300 KMs outside city = chill. 40 KMs in the city = mind	0	1	6	1	0	0	3	3
632079770935668736	<USER> <USER> This thinks he can subtweet me and I won't notice?	2	4	2	0	0	0	2	2
544351138695614464	<USER> FINNALY <URL>	0	0	3	2	2	0	3.857142857142857	4
