Tweet ID	Tweet	(1) Very Negative	(2) Negative	(3) Neutral	(4) Positive	(5) Strongly Positive	NA	Majority
643590981300932608	I can already tell how this school year is gonna go: bullshit my work and pray that it's enough	2	5	0	0	0	0	2
733764942571180032	I feel like I missed out on a fantastic opportunity by not telling Jodie Foster X-Ray Technician that I could smell her cunt... 😔	1	6	0	0	0	0	2
884049689313718272	<USER> That skank is a terrorist	4	3	0	0	0	0	1
587443777255645184	<USER> I remember that story because HBO had brought in an Xbox guy to develop something in house and he fucked it all up	0	4	3	0	0	0	2
178820258373701632	Spring Ahead Bitches! <URL>	0	2	0	5	0	0	4
884818785701699586	<USER> I don't think they know their arse from their elbow.	0	5	2	0	0	0	2
470212452987072513	<USER> <USER> no I am not the cause of this but I am sure as hell gonna be a part of it hahah👏👏	1	2	4	1	0	0	3
611950849271705600	Fuck this guy. And stop with the holocaust, please! #tgiapod <URL>	7	1	0	0	0	0	1
43693585060737024	Trapped in the same meeting, same people, same ring of hell	6	2	0	0	0	0	1
16482904049713153	I liked a YouTube video -- Kelly Clarkson - I'll be home for Christmas - A Night for Ho... <URL>	0	0	0	7	1	0	4
702191997335896065	<USER> <USER> <USER> was about to say the same thing 😂😂😂 why would any1 like a stuck up bitch tho?	3	5	0	0	0	0	2
360270375063535618	I swear to god phone if you autocorrect my texts to ducking again I'm gonna be so ducking pissed	4	4	0	0	0	0	2
4611164027	"Once a whore, your nothing more, I'm sorry that'll never change" -paramore :) I need to get they're new cd asap.	1	2	3	2	0	0	3
921167516239613952	Is it sexual harassment to give a little 'i see you' beep? Not in a I want to fuck you kind of way, just a hey	0	3	5	0	0	0	3
550339196452601858	<USER> Hannah pooped. In Hannah's underwears!😩😩😂 damn i miss you❤️❤️❤️	0	2	3	3	0	0	3
901928567	<USER> It's weird. on the one hand it's noble to not use them as a powerpoint slide but on the other hand he's being an ass these days.	0	8	0	0	0	0	2
755259056802136065	*Kanye gives Taylor Swift back surgery* I made that bitch caneless <URL>	2	4	1	0	0	1	2
934461155258404864	<USER> <USER> <USER> <USER> you are a talking head/DNC shill,,, why the hell would he even pay attenti… <URL>	1	5	1	0	1	0	2
321101152030707713	Asylum cell number…not having to fuck w/light starter every day…cell number…not twisting a little metal bit that might've settled into place	1	3	4	0	0	0	3
172005262805319680	If you can't love yourself, how the hell you gonna love somebody else?	0	4	1	3	0	0	2
895116528240164864	I liked a <USER> video <URL> Dick Assman | How Letterman Made Him Famous | CBC Archives	0	1	6	1	0	0	3
883077112470675457	<USER> #MAGMA Make America great again my ass	3	4	1	0	0	0	2
643156725793718272	<USER> Becky's will do some fucked up shit for a Nightwing	3	4	1	0	0	0	2
833880723270537220	I won't go back to that hell	1	7	0	0	0	0	2
424559653259726848	<USER> I like to think this is some Walter White shit and he did give the homeless man drugs.	0	6	2	0	0	0	2
620728178244321280	I can't decide if the directions for how to make a s'more on the back of this graham cracker box are real or a joke	0	4	4	0	0	0	3
915317288479412225	Nigerians like politics &amp; its like they also like how I write about it so why the hell not Anyway, I'd automate the link to drop by 10 tmrw	0	1	4	3	0	1	3
924031659086925825	This is fucked up <USER> You corrupt piece of shit!! You arent a businessman! You're a failure! Loser!! <URL>	8	1	0	0	0	0	1
497403025196351488	<USER> <USER> Dont my mistake &amp; use Scotch Bonnets instead of jalapenos. Hell hath no fire like a scotch bonnet...	0	1	6	2	0	0	3
870124779881279489	Headstone of #author Phillip K. (P.K.) Dick and his infant twin sister. #grave #cemetery #cemeterygram #graveyard …… <URL>	0	1	8	0	0	0	3
401198018650591232	Oh hell no on so many levels!!!!! <USER> <USER> <USER> #MamaPopeLives	2	4	2	1	0	0	2
636011070226845697	Doing pretty damn good on #facebook this week!! Like my page at <URL> <URL>	0	0	0	5	4	0	4
2309466213	Go bitch lol	0	3	3	3	0	0	3
824969069002649600	<USER> <USER> I'm telling you, people that are still a fetus know what nigger means. Cmon now Piccolo.	3	3	2	0	0	1	2
251158336563728384	Grumpy as fuck	3	6	0	0	0	0	2
152924543072215040	<USER> <USER> <USER> agreed, what a shit show	1	6	1	0	0	0	2
719721469090115584	Done Wit Dis Basic Shit. U Must Go 😂✌🏽️	1	4	2	0	0	1	2
46396765473226752	<USER> your a fag	4	4	0	0	0	0	2
312395761881067520	<USER> <USER> lol my hats off to you bro for goin in waste deep in that shit lol better you than me haha	0	2	4	2	0	0	3
925093961705799684	My piece of 💩 phone... argh... Pissed. Complete.sentences. Can't.Form! Phone rang. Answered. #brick #LastStraw... <URL>	2	4	2	0	0	0	2
121726239231844352	Awesome actor, but is the hypocricy <USER> <USER> Whoever I disagree with is just like Hitler.” Damn straight!	2	4	1	1	0	0	2
408785200043532288	DAMN, Baroness, don't hurt'em. DAT DRESS DOE #TheSoundOfMusicLive	0	1	2	4	1	0	4
611741156376973312	Love #horizonsnacks! #gotitfree <USER> Their snacks are great for kids and adults! Graham cracker horizon snacks!	0	0	2	3	3	0	2
222146618852524032	Watching 2 Weeks In Hell and getting pumped for #ToughMudder. <USER> 1 week to go #letsdothis	0	1	1	6	0	0	4
275637953378779138	<USER> damn you.... :-p x	1	2	4	1	0	0	3
27696289582	Damn, Wallander. Have you never heard of comic relief? This is srsly the angstiest character I've seen on tv. (exempting Mulder, of course)	0	3	5	0	0	0	3
372838861035937792	<USER> <USER> Nobody from the UN has said that. Before it's news is full of shit.	3	3	2	0	0	0	2
2782010702	I was all excited today cuz I thought today was thursday then my boss had to ruin it for me & tell me it was Wednesday. Damn.	0	6	1	1	0	0	2
699473804058238976	<USER> She's a harlot, jezebel, whore. The feminist denounced her already.	5	3	0	0	0	0	1
267146722130657280	kid got head in Shore Cab, Loizos left his phone here, found blood on my floor.... where the hell is the Jäger? 😳😁	1	3	4	0	0	0	3
756510094041296896	<USER> live nation is literally hell.	4	3	1	0	0	0	1
445018337144090624	That awful moment when you bend down with your headphones on to lock/ unlock your bike the they get caught and RIP the fuck out of your ears	2	5	1	0	0	0	2
590964869177991169	Shadyside beat out Mason Co., WV (Pt. Pleasant) as possible ethane cracker plant site - Gov. Earl Ray Tomblin, D-WV <URL>	0	1	7	0	0	0	3
912007736895918080	Dear hummer dvr on stl hwy109 today, so sorry about your tiny dick custom plate #diamndz #roadrage #yougottheresomuchfaster	4	2	1	0	0	1	1
230735804606066690	Why is it always a subaru?! #goddamn	1	5	3	0	0	0	2
384157597768908800	<USER> Laughing at your own texts before you send them because you’re so damn <USER>	0	2	2	3	2	0	3
550407307923038210	<USER> <USER> DAMN YOU BLACK DEATH!!!! YOU CAN GO TO HELL!!! YOU CAN GO TO HELL AND YOU CAN DIE!!!!!!	7	2	0	0	0	0	1
438960557681823744	<USER> Under Joyce's watch the share priced has nose dived, the company has lost money and he has pissed off a lot of customers...	2	7	0	0	0	0	2
860843811236392961	<USER> Just got diagnosed w/Syringomyelia. But, have had 4 ten yrs. Damn dr's	2	7	0	0	0	0	2
933013767079780352	<USER> Every time i read about this, I get pissed.	4	5	0	0	0	0	2
1339037701	Having mexican with my girlfriends. They are drinking a big ass margarita!	0	0	2	7	0	0	4
413474723784183808	Dick Van Dyke is my favorite	0	0	1	5	3	0	4
9614202471	I Never Gave A Damn Or A Fukk Remember Dat	1	3	4	1	0	0	2
34854155797401600	I love the wack ass movies they play on #bet at 1am... I get all excited after the Wendy Williams show haha	0	0	0	2	7	0	5
466554810305884160	<USER> hey no worries they are just giving you shit. #sensitivesaturday	0	2	3	2	1	0	3
19899294621	Gold that buys #health can never be ill spent. ~Thomas Dekker, Westward Ho, 1604	0	0	5	3	0	0	3
447767782281969664	<USER> <USER> scary shit :)	0	3	4	1	0	0	3
364488927719063552	Lol i want a pet direwolf. Game of Thrones show and books are amazing. I love Tyrion, the bastard, Danearys, and Aryia!	0	0	0	2	6	0	5
311992630412197888	I'm usually a pretty happy person but all this shit is making it very difficult #injuryprone #pissedoff	2	6	0	0	0	0	2
450126539980800000	<USER> three damn attractive and talented people	0	0	1	6	0	1	4
118145314191450113	#ohdamn oh damn is trending	0	1	7	0	0	0	3
275838196603052032	<USER> im happy for ubeat some ass	0	1	1	6	0	0	4
12550576805	<USER> the amount of sympathy you will receive from us Reds (or Pirates or Royals etc) fans is exactly NONE. Welcome to our hell	2	6	0	0	0	0	2
118855524954542080	<USER> watching now and was waiting for you to start kicking some major ass ;)	0	0	1	6	1	0	4
516791448243802113	<USER> fuck Utah loll come back already ;-; you know how much easier it would be to do stupid shit now that I have a car xD	2	5	0	0	1	0	2
422912006094471170	<USER> loving this show. I can't get enough of Sue!!! Ass Monkey!	0	1	0	3	4	0	5
764526307959078912	<USER> <USER> <USER> I'm seeing rowing on NBCSN, not Skeet Shooting.	0	0	8	0	0	0	3
145202421449244673	Where in hell's name does someone get the idea that I'm a "naughty girl"? Fuck you, bro. Fuck you.	7	1	0	0	0	0	1
461635582062772224	<USER> Its playoff time come hell or highwater hockey will be watched #becauseitsthecup	0	1	2	5	0	0	4
686396018183782400	Leo! He ate liver and shit! He slept inside a tauntaun! LEOOOOOOOO!!!	0	4	4	0	0	0	3
678141735692804096	the queen of swords------you cannot lie to her---when she find out she is pissed <URL> via <USER> want a free card ask	0	4	4	0	0	0	3
798358658212122625	Soothes Working Man's Hands! My husband brought some of this home after seeing it at Ho... <URL> <URL>	0	1	5	2	0	0	3
99218590489788417	<USER> #IPAday 120 Minute IPA shows up in Reno, NV today for the 1st time in years & hell has broken loose trying to obtain it.	0	2	6	0	0	0	3
656063522229592064	Bands from hell: 5 Famous musicians accused of Satanism <URL> via <USER>	0	0	8	0	0	0	3
29599136987	yeah im getting nervous about having all my personal shit on this computer	1	3	4	0	0	0	3
716816201217929217	Well that was intense but I'm honestly pissed with all the build up and then not to know #damnyoutwd <USER>	1	5	1	1	0	0	2
731712664410300416	Some people go to bars for a good time. I am not one of those people. The Wright Bros. club was a new kind of hell for me.	3	4	1	0	0	0	2
3500984769	<USER> girl me tooo....idk how this shit wrls	0	1	6	1	0	0	3
458365359587086336	<USER> I'M SO FUCKING CONFUSEDDDD.... well, that's not saying much, but still. Just another eventful day in this family....	2	3	3	0	0	0	2
353287589211545600	Damn, I wish that I didn't work tomorrow.	0	6	2	0	0	0	2
847008981247778816	<USER> no, it's "piece of shit"	4	3	2	0	0	0	2
846430558557229056	what the hell? <URL>	0	7	2	0	0	0	2
489637268542341120	I fucking love "flaws" by Bastille 😍	0	0	1	4	4	0	2
917435375794003970	<USER> Hell yeah! Star Wars and sleep don't mix.	0	0	3	4	1	1	3
675059344904425472	Holy shit, the experiential learning style! Brief, activity, debrief, bring it together. #NSEC15	0	1	3	3	2	0	3
526550127549624321	DAMN!! #TheWalkingDead	0	1	2	4	1	1	3
783883840221614080	<USER> science can be proven wrong, bitches! 😂 <URL>	0	4	5	0	0	0	3
916071020544581638	Recorded #Damn Your Eyes on #SingSnap #karaoke <URL>	0	1	4	3	0	1	3
7806424776	We're here!!! And at Cracker Barrel. Yesss...	0	0	0	5	4	0	4
882391618002706432	<USER> That why I like you. Man of the people. DL needs to stop kissing ass.	0	2	0	7	0	0	4
12259169857	<USER> Now just go polish off a bottle of Rum, and I'd call that a damn good day.	0	1	0	6	1	0	4
226402943568576512	&amp; tell those other bitches that I'll always be your mrs.	3	3	1	1	0	0	2
200805963295502337	damn. lakers are getting spanked.	1	5	2	0	0	0	2
192010526409236481	<USER> <USER> It's not "fat"; it's "f***ing". And, somehow, "laughing my bad ass off" doesn't really make sense.	2	4	2	0	0	0	2
247766060651118592	One freaking hour to get from Mililani to Schofield Barracks. What the hell traffic?	2	5	1	0	0	0	2
371770098597769218	Cuz that's what we do hoe <URL>	0	5	3	0	0	0	2
920681054247284736	<USER> <USER> That fucking sucks about your 401. Miria actually slept in so not bad so far 😂😂😂	2	3	3	0	0	0	2
103506887990984704	<USER> <USER> yeah right. A great fucking monkey	0	7	1	0	0	0	2
39380474325508096	Every artist is skinny. That means I am no artist. FUCK.	1	6	1	0	0	0	2
539110479512494080	I hate that <USER> thinks I'm just a side bitch ✋🙅🙈🙈	4	4	0	0	0	0	2
461956255146573824	Success is my only motherfucking option, failure's not	0	0	7	0	1	0	3
446444489562132481	I'm glad my family has accepted me for the sarcastic bitch I am	0	0	5	2	1	0	3
555052906551181312	Frankenstein's Monster might be made of corpses, but damn does he look good! #ManCrushModay - <URL>	0	0	1	5	2	0	4
700370132116336640	Getting ready to shoot! ⚡️modeling some very cool #punkrock #tshirts by #T13 &amp; #Disorder ,hell yeah! I'm really digging this stuff! Stoked!!	0	0	1	2	5	0	5
784655480769613824	heisei project had such good songs but the story was so fucking confusing i just gave up	1	3	4	0	0	0	3
740235205907255296	<USER> find a damn place already! 😂😂😂	1	5	2	0	0	0	2
890644857252831232	<USER> Haha. Too late. Just have to forget the road trip from Hell and move on	0	6	3	0	0	0	2
881204018818764803	<USER> Fucking open the damns. How hard is it? We are going to loose the #SouthernResidents all together if something… <URL>	4	4	1	0	0	0	2
279999454738792449	When it comes to gun rights, why the hell are we listening to brits (ie Pierce Morgan).	1	7	1	0	0	0	2
749992371451035648	NO WAY KD. Damn what a plot twist	0	1	4	3	0	1	3
90781338252222464	Time to take my daughter to another doctor's appt.... She's gonna get pissed at this one... #ShotsHurtKids	0	8	1	0	0	0	2
347066847650258945	Fuck	2	6	1	0	0	0	2
787013736452149248	<USER> How do you make holy water? You boil the hell out of it	0	2	6	1	0	0	3
827543316413739008	Schitt's Creek is my shit <USER>	0	4	2	2	1	0	3
549308782069555201	Love dogs and fitness? Two Bitches and a Dog Bootcamp is having a dog/owner fitness class 1/3/15. Go to <URL> to register!	1	1	2	4	1	0	3
695463575763165184	Life tip: buy a plunger as soon as you move in somewhere. Otherwise you might find yourself pissed off in an unhap-pee or shitty situation.	0	1	4	2	0	0	3
212674582316990465	<USER> and what pompous ass gets to determine what is science? mb the same clowns that call global warming a science proven fact N O T	3	4	0	0	0	0	2
641909693749821440	17 People Of Walmart Photos That Will Have Your Eyeballs Burning Like Hell Fire <URL> via <USER> #DBL	2	1	4	0	0	0	3
892460734390599680	There is a special place in hell for the people using Seth Rich's murder for their own political agenda <URL>	2	4	1	0	0	0	2
863853921256833024	<USER> Rest in piss, forever miss	3	3	1	0	0	0	2
503716470225113088	who the fuck is this dude	1	4	2	0	0	0	2
720318172864192515	<USER> I'm a face, boobs, ass kinda guy 😈	0	2	3	2	0	0	3
472197657545703424	Damn this is a no lay up zone! #SpursOKC	0	3	3	1	0	0	3
490979486595551232	when the fuck did I take my glasses off	0	3	4	0	0	0	3
523569847054368768	<USER> <USER> <USER> OUTSTANDING! Way to do it. DAMN PROUD!	0	0	1	1	5	0	5
187975904545345536	That 'Ted' movies looks funny as fuck.	0	0	0	3	4	0	5
782988300642463744	Best part of TC2016 6: <USER> THREW SHEET CAKES AT US and he remixed Blink songs ❤️❤️❤️❤️totally unexpected and kick ass.	0	0	1	4	2	0	4
683496811135397889	<USER> HELL YEAH WE SHOULD	0	0	2	1	4	0	5
192071597056737281	Have to work extra hard to make that meth money <URL> #bullshit	2	3	2	0	0	0	2
835212903305383937	<USER> thank you, bitch.	3	2	1	1	0	0	2
89919009490862080	Is it true Evel Dick was arrested??	0	1	6	0	0	0	3
421837186351529984	<USER> If you don't give us a team in Alabama I'm gonna be PISSED. We need something besides bama/auburn. Mobile or Mongomery please.	1	5	1	0	0	0	2
776240883029028864	<USER> <USER> Christy tries to prove she isn't lying and you don't want to hear or see the truth! It's more fun to talk shit, huh?!	2	5	0	0	0	0	2
815448370512887808	Well look who is here #2017 Hello motherfucker <URL>	1	2	3	1	0	0	2
604112247460245506	I'm just so damn happy. 🙌🏼	0	0	1	2	4	0	5
624266780358377472	A quick trip to Hell &amp; back today with emiej. Took Hell Road and not the #highwaytohell #somanyjokes… <URL>	1	2	4	1	0	0	3
